genre,Like,stemming_data,Score,Sentiment
horor,1.0,percaya gue cut uncut habis extended cut wkwk,1,Positif
horor,1.0,simpleman si ya sedeng,1,Positif
horor,1.0,sinematografi mantap cerita ftv,1,Positif
horor,2.0,tonton qodrat ken tonton pabrik gula teman pabrik gula tonton bagus lihat tonton kalah qodrat bikin penasaran besok tonton pabrik gula film horor horor adegan ena kayak ditunjukkin gue tonton uncut kilas nunjukin buat tonton qodrat ekspektasi tinggi huhu,-11,Negatif
horor,2.0,horor kkn pabrik minyak kkn pabrik listrik kkn pabrik undang undang ngeri banget pokok kkn konoha,1,Positif
horor,2.0,bagus bagus,0,Netral
horor,3.0,template banget kkn hutan pabrik,2,Positif
horor,1.0,a minecraft movie sneak preview besok minggu netijen,0,Netral
horor,2.0,kemarin tonton siang pilih versi cut scene ya persis kayak versi video baja bersliweran sosmed versi cut vulgar penasaran beda parah orang kolot tonton bawa anak ajak tonton film jumbo tonton nih film,-10,Negatif
horor,2.0,mesti ya kimo gali cerita ya,1,Positif
horor,1.0,adegan dukun masuk jin mata merah seram sih pas surup jalan atas beling makan beling seram bgtbagi pas endingnya tau tetiba nyeplos ah mah beda kkn tonton studio full pas h lebaran orang studio kecewa cerita kkn,-12,Negatif
horor,3.0,pertamax jujur nih pilem sih selamat komedi ya formula kkn desa mpok nori gue suka hantu variatif lore kayak reng gali kayak hantu rsj biji rsj mati,1,Positif
horor,36.0,fix movie marathon jumbo qodrat,0,Netral
horor,3.0,kakak anthy cancik sekaleee,0,Netral
horor,2.0,ivanna pabrik gula,0,Netral
horor,534.0,film bukti indonesia suka spend duit ritual dukun hire tim ahli pabrik,-3,Negatif
horor,1.0,pabrik gula jero iki luwih medeni lan rak iso critakno,0,Netral
horor,2.0,gue duga kali film rilis alhamdulillah masuk list gue,1,Positif
horor,1.0,tonton dx kurengg yeh,-1,Negatif
horor,3.0,film islam bantu dukun klenik scene inspirasi film horror western all lumayan mata saring teleportasi canggih setan ya,-2,Negatif
horor,4.0,gue habis tonton langsung mikir film film kkn wkwk lucu comedynya doang alur horrornya huff banget overreted film banyak iklanin tv influen qodrat tertawa lihat,2,Positif
horor,1.0,bagus judul pabrik lapindo kait pabrik lapindo tutup dalang lumpur lapindo dark sih,1,Positif
horor,3.0,pakai embelembel dasar kisah nyata eksekusi film ya bikin jenuh,1,Positif
horor,0,bagus film cewek cakep,0,Netral
horor,43.0,tuju abang arya anti banget kkn overall upgrade banget segi teknis horror samping komedi horrornya okeh scene lumayan bikin takut gong komedi sih oh iya gue suka pas endingnya pengantin gue lihat film tuh masuk banget endingnya jahat ya balesan overall pabrik gula spesial oke kkn,5,Positif
horor,1.0,film absurd,0,Netral
horor,2.0,salah scriptwriternya plek ketiplek ambil threadnya wkwk kembang banget,0,Netral
horor,2.0,sih,0,Netral
horor,75.0,lebaran hias peperangan pabrik pabrik gula vs pabrik benang,1,Positif
horor,1.0,reaction trailer kepung bukit duri sutradara joko anwar film sih kisah nyata,-2,Negatif
horor,3.0,pabrik gula uncut pabrik gula directors cut pabrik gula full version luwih dowo luwih medeni pabrik gula prequel teror mandor sugih pabrik gula ii bawah iblis kapitalisme pabrik gula iii setan bawa diabetes,-3,Negatif
horor,1.0,tarik horor indonesia lepas fomo bagus film tonton,-2,Negatif
horor,1.0,benar teh hmmm,1,Positif
horor,2.0,jumpscare mulu yaallah nebak scene muncul setan setan,-2,Negatif
horor,3.0,tonton pola kayak kkn,-1,Negatif
horor,1.0,gua minggu beli promo by get film qodrat tanggal alias lebaran hectic banget tonton eh ujug ujugnya gua diajakin tonton film skeptis yaaaaa gua bilang kali kali gua bilang kayak tonton film kkn bikin muak wkwkk pokok pov gua film promosi buzzer ngejar tonton cerita kayak gua mending qodrat gua gajadi tonton sayang tiket hangus,-16,Negatif
horor,13.0,lucu pengin tonton reviewnya tonton bioskop,-2,Negatif
horor,1.0,film simpleman mending sewu dino anjir reng,0,Netral
horor,1.0,untung tonton rumah netflix kemarin tonton sayang banget tonton bioskop harap ya alas kuat balik pabrik gula setan sisi sejarah ya eh gara gara skidipapap doang astaga setan banyak edit kayak dementor film harpot pas scene setan bangkit what zombie lem zombie film horror ku lumayan garap joko anwar setan sih sarefah danish,-6,Negatif
horor,2.0,norma direview cinecrib tuh btw iya pabrik gula rasa special plot kkn banget tonton kkn kecewa untung karakter beda selamat sih pabrik gula asa upgradenya kkn skor gue pabrik gula uncut,0,Netral
horor,20.0,jumpscare diitung jari jumpscare works sisa cerita template duga adegan asfgshdkl pas lihat erika wkwk,-1,Negatif
horor,8.0,nontonin cinecrib zaman sangka aria tua wkwk,-1,Negatif
horor,11.0,lebaran record review abang selamat lebaran abang kak anty,1,Positif
horor,1.0,kak anthy cantik banget pls film norma kakak review ya,1,Positif
horor,69.0,pabrik gula luwih dowo luwih medeni,0,Netral
horor,2.0,aneh poster setan tanduk figuran setan background story hantuhantu welldone korban bakar doang,-4,Negatif
horor,2.0,anda materi cerita pagi ya kkn garap tulis vibe film kkn samar sayang garap tulis borong habis idekreatifitas,-1,Negatif
horor,4.0,ular kobra tabrak orang jadi jumpscare owkowkowk buruh kerja kasih musik horror guna rem pas scene setan noni belanda mah kgk kayak horror deh takut film pakai embel kisah nyata bukti threads nama desa pabrik anonim pengin banget ya klaim ed louraine warren ya indonesia kayak md ikut warner bros the conjuring universe ya deh,0,Netral
horor,1.0,tonton setan horror banget sih muncul biasa cerita aih buru kayak misteri cluenya mudah dapat lancar jaya cari solusi surup acting dukun bagus mata jujur acting main bagus loh kaku sayang cerita film buru banget kayak doang loh komedi kering kerontang sampai enak omong komedian paham komedi seram diceritain loohhhh kronologinyaaa tonton pahamm,-6,Negatif
horor,2.0,bagus fandi dwikunto sih raja gula,0,Netral
horor,3.0,cerita nadia omara tumbal pabrik kkn versi kerja,1,Positif
horor,2.0,cerita fadhil mimpi nebak sih hendra naning begitu wkwkwk,2,Positif
horor,2.0,barusan tonton uncut ya tida seru pas iclik doang,1,Positif
horor,1.0,film horror film kocakbukan kocak template karakter badut nyatapi kocak karakter utama ya ikat emosional ya penontonsusah banget gue takut film,1,Positif
horor,2.0,rumah rumah film almarhum pabrik pas syuting kayak fil film hutang darah lembayung ya,2,Positif
horor,13.0,manfaat tonton qodrat sih hehehe tambah iman sang cipta apa rintang setaniblis plus segi cerita rapi cuman harap jumpscare,0,Netral
horor,1.0,penasaran eko tinggal lubang sumur rani timpa tumpu tebu ekspresi ya surup,-2,Negatif
horor,1.0,tonton film tonton trailer pas tonton film qodrat kesan sih bahasa jawa medok medokin ganggu banget bhsa indonesia natural,-4,Negatif
horor,3.0,duhhjauh bagus film a working man,-1,Negatif
horor,1.0,film horor lucu,-1,Negatif
horor,2.0,min request bahas three body versi drama china host abang aria tambah sinema malam,0,Netral
horor,76.0,saran nih lihat aktivitas buruh pabrik coba aju proposal kunjung industri aktivitas pabrik,0,Netral
horor,2.0,arya gradasi warna jenggot bagus,0,Netral
horor,5.0,formula kkn suka pabrik gula komedi pecah suasana horor cekam,1,Positif
horor,3.0,alhamdulillah direquest lalajo minggu pas crew cast film pabrik gula bec bandung,1,Positif
horor,1.0,buset tonton netflix gelap banget nikmat film ya awi gelap film hantu ya keren hantu sepeda kuntilanak turun gore ya klimaks ya film,2,Positif
horor,4.0,film horror gendong komedi komika daerah jawa tengahtimur bangga mas beni mas sadana mas arif,3,Positif
horor,3.0,aria anty pas review pabrik gula love,1,Positif
horor,8.0,tuju sihini kayak kkn banget versi upgrade segi plot cerita horror banget tolong teknis sinematografi selip komedi lucu dar hibur seru sih ok sayang kesan score btw pas ending sih arya kasih kode banget kayak review tunggu duo arya anthy film lebaran,2,Positif
horor,2.0,tuju color grading bagus komedi bagus cerita b horor ya fresh,0,Netral
horor,1.0,gue tonton film film cuman ketawa ketawa pas adegan horor akting dukun tua ya kesal banget anjir wkwkwkkw pikir orang hubung badan pabrik bengkalai wkwk setannnya kayak musuh harry potter dementor wkwkw,-3,Negatif
horor,2.0,tonton tunggu versi pabrik gulalewih dowo lewih nafsuni,-1,Negatif
horor,1.0,just another streaming worthy not cema worthy,-1,Negatif
horor,2.0,boring banget menit tampak malam muncul hantu cuk kasih kamar jelas makan malam tuh kandang efek ganti scene hantu nongol,-1,Negatif
horor,37.0,kkn desa tari versi revolusi industri,1,Positif
horor,137.0,film laris film bagus sayang trend market tonton film ya percaya jumbo qodrat rame yuk ketimbang pabrik gula uncut pabrik gula director cut pabrik gula extended lai scenesnya tebak untung nontonnya undang gratis,4,Positif
horor,1.0,review norma pasutri plis,0,Netral
horor,1.0,spoiler warning harap endingnya demit terima diakalin bantai kerja situ giling bakar dll,1,Positif
horor,26.0,tonton studio bioskop ya asli penuh banget ijin komentar ya pribadi film ya horror beda versi cut uncut ya menit adegan ya duga adegan cut ya adlah adegan begitu kena spoiler ya diblg based on true event kayak komentar film takut baik bla bla bla kayak jujur suka qodrat jumbo surup massal libat orang mohon maaf ya dapat pribadi sila teman dapat beda malu bilang ikut dar fomo musim libur tonton bioskop ya kadang suka miris film kualitas sbnrnya tonton ya sedikitt sorry keliru comment nya panjang makasiih,1,Positif
horor,69.0,md gimmicknya daripda kualitas film miris tonton indonesia seleksi,-1,Negatif
horor,4.0,kkn desa tari ketemu the medium,3,Positif
horor,0,direview maaci cinecribb,0,Netral
horor,1.0,qodrat bagus pusat mah,1,Positif
horor,1.0,embelembel kisah nyata lumayan wkwkwkwk,0,Netral
horor,3.0,tonton film sering bikin kaget misuh misuh adegan lama lamain adegan endah cari sumber suara kayak biar but atleast adegan widya nyibuk air pakai gayung kkn sih,-8,Negatif
horor,5.0,kasihan mas eko mati sumur ceritain rani knapa,1,Positif
horor,40.0,jumpscareny sebal tambah pakai sound gpp asli nih film selamatin komediny doang selebihny reng,2,Positif
horor,10.0,tonton kkn tonton pabrik gula pokok ya tonton horor md tuh ekspek tinggikalo entertaining doang oke lahkarena formula ya walopun kimo sih dokter selamat,0,Netral
horor,2.0,cahaya sana siniahahaha,0,Netral
horor,1.0,salut film berani hadir sosok siluman asli beni,0,Netral
horor,6.0,review tonton lebih tidur gue tandain jumpscarenya sebal pas sih endah kaca naning ngejutin sebel banget jumpcare jelek soundnya jeng jeng jeng jeng sih endah minum dengar suara pabrik rada aneh dalih scene sih endah minum buka pintu siluetorang rumah scene horor seru pas endah ngejar rani sih rani lari ubah hantu,0,Netral
horor,6.0,jumbo laris md bikin dennis the movie,0,Netral
horor,4.0,duet beni siregar arif alfiansyah sih kunti ngompol,0,Netral
horor,195.0,habis rilis pabrik gula luwih dowo luwih medeni nih lanjut md pictures franchise pabrik gula isi film serial sinetron video game podcast hotel single album wahana main museum pabrik gula tinggal properti pabrik gula gue sebutin coba,4,Positif
horor,3.0,mpv mbah jah tua actingnya all out,-1,Negatif
horor,4.0,rating karakter kuat cerita bosan template kkn banget jumpscare monoton adegan logis mending qodrat beda level,-1,Negatif
horor,3.0,selamat lebaran crew cine crib,1,Positif
horor,0,suka deh reviewnya kak anthy,0,Netral
horor,2.0,film bikin sekuel judul gudang garam,1,Positif
horor,14.0,pesan moral filmfilm horor sumber simpleman ngacengan ngws sembarang btw enjoy film suka elemen ritual budaya ditampilin mbah jah gila sih wati ngerap ditampakin lumayan informasi histori masingmasing mahluknya dihighlight gerombol bakar anime ajin lihat,0,Netral
horor,11.0,sangka sih tonton cinecrib jaman razak julid roy kiyosh sih arya jenggot,-2,Negatif
horor,3.0,tonton suzanna pas kesan opie kumis ence bagus ya,1,Positif
horor,1.0,halo aria anthyditunggu lho review norma ya,2,Positif
horor,3.0,plek ketiplek kkn beda kkn badarwuhi pabrik gula maha ratu skor film lebaran gue qodrat pabrik gula maaf gue kayak sesal tonton pabrik gula kkn banget come on man,-1,Negatif
horor,13.0,tunggu review anthy arya norma wkwkkww,0,Netral
horor,2.0,lihat kak anty pakai baju asa tonton gadis kretek ganti dian sastro kali,1,Positif
horor,21.0,tembus ribu orang qodrat cuman ribu berat nih qodrat,1,Positif
horor,2.0,hias kasat mata orang,0,Netral
horor,1.0,culas ya film jelek pas lebaran cari cuan momen lebaran kualitas amburadul pakai ordal kali ya jatah tayang pas lebaran,3,Positif
horor,1.0,norma abang coba,0,Netral
horor,1.0,review norma,0,Netral
horor,10.0,mnrtku pabrik gula kkn sih kakcuma beda buruh satu mahasiswa backsoundnya gila bikin kuping sakit jumpscarenya tebak setan muncul mana plot twistnya tebak laku film ketdran sumpah boring bangetpas melek pas jokesnya sihketolong jokesnya skor pribadi cusss tonton qodrat jumbo skip,-3,Negatif
horor,10.0,masyaallah juta tonton surup kuda lumping layak nominasi best picture oscar tambah versi uncut bagus jl snyder cut,0,Netral
horor,3.0,cgv tuh uncut jam siang,0,Netral
horor,20.0,film bangga tayang amerika duga film overated parah kayak kkn,0,Netral
horor,3.0,review semangat tonton subtitlenya butuh banget suasana lebaran rumah berisik,1,Positif
horor,3.0,sadana agung cepat kayak,-1,Negatif
horor,66.0,tonton tonton qodrat banget feel nyacuma nikmat komedi ajakalo horor ya bikin bingung tampak arti ya,3,Positif
horor,2.0,kemarin tonton pgu pengin tonton ku jam ya pas eyy alhasil tonton pgu deh rate sih,-1,Negatif
horor,2.0,mending tonton qodrat jumbo pabrik gula skip,-1,Negatif
horor,2.0,gue pas tonton film scene film exhuma,0,Netral
horor,1.0,ning cebok kak anthy sumpah bengek gua,-1,Negatif
horor,"1,7 rb",coba angkat tangan makhluk hidup tonton versi film,2,Positif
horor,253,kelas kreatip beliau tulis skrip video,-1,Negatif
horor,107,qodrat and jumbo tunggu,0,Netral
horor,571,tuju loh budaya indonesia internasional makan enak budaya beda bahasa daerah beda kaya alam epik korea pengaruh indonesia budaya makan dll indonesia film horror kisah nyata agama,-4,Negatif
horor,48,absolutely cema,-1,Negatif
horor,58,tuju sih pabrik gula kkn desa tari versi buruh pabrik,1,Positif
horor,28,anjim tau ulang lucu,-1,Negatif
horor,19,banget tung tung tung sahur,1,Positif
horor,218,tuju banget orang jawa jenuh muntah horor jawa mulu diskusi temenku indonesia timur daerah unik explore,-1,Negatif
horor,519,normal days bro timothy paruh pikir kreatif intro,1,Positif
horor,19,sound meme,0,Netral
horor,163,bang bahas animasi jumbo bang,1,Positif
horor,1,bangkai lucu banget kau abang review film moment jelasin versi uncut menit bjirrrrr wkwkwk,1,Positif
horor,28,senyum creepy anjir,0,Netral
horor,46,next jumbo abang,-1,Negatif
horor,46,review qodrat bang,0,Netral
horor,8,salah formula horror indonesia muncul akhirakhir diselipin unsur komedi nanggungdipakasakan cast ya pakai komika,1,Positif
horor,47,eksplor cerita ya awi lele laila naskah,0,Netral
